dteday;season;yr;weekday;hr;rider_type;riders;price;COGS;revenue;profit
2022-01-14 00:00:00.0000000;1;1;6;2;registered;32;4.99;1.56;159.6800;158.1200
2022-01-14 00:00:00.0000000;1;1;6;20;casual;8;4.99;1.56;39.9200;38.3600
2022-01-14 00:00:00.0000000;1;1;6;20;registered;95;4.99;1.56;474.0500;472.4900
2022-01-14 00:00:00.0000000;1;1;6;21;casual;3;4.99;1.56;14.9700;13.4100
2022-01-14 00:00:00.0000000;1;1;6;21;registered;66;4.99;1.56;329.3400;327.7800
2022-01-14 00:00:00.0000000;1;1;6;22;casual;4;4.99;1.56;19.9600;18.4000
2022-01-14 00:00:00.0000000;1;1;6;22;registered;62;4.99;1.56;309.3800;307.8200
2022-01-14 00:00:00.0000000;1;1;6;23;casual;5;4.99;1.56;24.9500;23.3900
2022-01-14 00:00:00.0000000;1;1;6;23;registered;71;4.99;1.56;354.2900;352.7300
2022-01-14 00:00:00.0000000;1;1;6;3;casual;6;4.99;1.56;29.9400;28.3800
2022-01-14 00:00:00.0000000;1;1;6;3;registered;14;4.99;1.56;69.8600;68.3000
2022-01-14 00:00:00.0000000;1;1;6;4;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-14 00:00:00.0000000;1;1;6;4;registered;3;4.99;1.56;14.9700;13.4100
2022-01-14 00:00:00.0000000;1;1;6;5;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-14 00:00:00.0000000;1;1;6;5;registered;4;4.99;1.56;19.9600;18.4000
2022-01-14 00:00:00.0000000;1;1;6;6;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-14 00:00:00.0000000;1;1;6;6;registered;5;4.99;1.56;24.9500;23.3900
2022-01-14 00:00:00.0000000;1;1;6;7;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-14 00:00:00.0000000;1;1;6;7;registered;24;4.99;1.56;119.7600;118.2000
2022-01-14 00:00:00.0000000;1;1;6;8;casual;3;4.99;1.56;14.9700;13.4100
2022-01-14 00:00:00.0000000;1;1;6;8;registered;89;4.99;1.56;444.1100;442.5500
2022-01-14 00:00:00.0000000;1;1;6;9;casual;3;4.99;1.56;14.9700;13.4100
2022-01-14 00:00:00.0000000;1;1;6;9;registered;78;4.99;1.56;389.2200;387.6600
2022-01-15 00:00:00.0000000;1;1;0;0;casual;9;4.99;1.56;44.9100;43.3500
2022-01-15 00:00:00.0000000;1;1;0;0;registered;50;4.99;1.56;249.5000;247.9400
2022-01-15 00:00:00.0000000;1;1;0;1;casual;2;4.99;1.56;9.9800;8.4200
2022-01-15 00:00:00.0000000;1;1;0;1;registered;40;4.99;1.56;199.6000;198.0400
2022-01-15 00:00:00.0000000;1;1;0;10;casual;11;4.99;1.56;54.8900;53.3300
2022-01-15 00:00:00.0000000;1;1;0;10;registered;115;4.99;1.56;573.8500;572.2900
2022-01-15 00:00:00.0000000;1;1;0;11;casual;21;4.99;1.56;104.7900;103.2300
2022-01-15 00:00:00.0000000;1;1;0;11;registered;144;4.99;1.56;718.5600;717.0000
2022-01-15 00:00:00.0000000;1;1;0;12;casual;42;4.99;1.56;209.5800;208.0200
2022-01-15 00:00:00.0000000;1;1;0;12;registered;192;4.99;1.56;958.0800;956.5200
2022-01-15 00:00:00.0000000;1;1;0;13;casual;40;4.99;1.56;199.6000;198.0400
2022-01-15 00:00:00.0000000;1;1;0;13;registered;184;4.99;1.56;918.1600;916.6000
2022-01-15 00:00:00.0000000;1;1;0;14;casual;25;4.99;1.56;124.7500;123.1900
2022-01-15 00:00:00.0000000;1;1;0;14;registered;163;4.99;1.56;813.3700;811.8100
2022-01-15 00:00:00.0000000;1;1;0;15;casual;33;4.99;1.56;164.6700;163.1100
2022-01-15 00:00:00.0000000;1;1;0;15;registered;173;4.99;1.56;863.2700;861.7100
2022-01-15 00:00:00.0000000;1;1;0;16;casual;31;4.99;1.56;154.6900;153.1300
2022-01-15 00:00:00.0000000;1;1;0;16;registered;174;4.99;1.56;868.2600;866.7000
2022-01-15 00:00:00.0000000;1;1;0;17;casual;15;4.99;1.56;74.8500;73.2900
2022-01-15 00:00:00.0000000;1;1;0;17;registered;131;4.99;1.56;653.6900;652.1300
2022-01-15 00:00:00.0000000;1;1;0;18;casual;7;4.99;1.56;34.9300;33.3700
2022-01-15 00:00:00.0000000;1;1;0;18;registered;113;4.99;1.56;563.8700;562.3100
2022-01-15 00:00:00.0000000;1;1;0;19;casual;9;4.99;1.56;44.9100;43.3500
2022-01-15 00:00:00.0000000;1;1;0;19;registered;101;4.99;1.56;503.9900;502.4300
2022-01-15 00:00:00.0000000;1;1;0;2;casual;5;4.99;1.56;24.9500;23.3900
2022-01-15 00:00:00.0000000;1;1;0;2;registered;38;4.99;1.56;189.6200;188.0600
2022-01-15 00:00:00.0000000;1;1;0;20;casual;10;4.99;1.56;49.9000;48.3400
2022-01-15 00:00:00.0000000;1;1;0;20;registered;85;4.99;1.56;424.1500;422.5900
2022-01-15 00:00:00.0000000;1;1;0;21;casual;1;4.99;1.56;4.9900;3.4300
2022-01-15 00:00:00.0000000;1;1;0;21;registered;71;4.99;1.56;354.2900;352.7300
2022-01-15 00:00:00.0000000;1;1;0;22;casual;2;4.99;1.56;9.9800;8.4200
2022-01-15 00:00:00.0000000;1;1;0;22;registered;58;4.99;1.56;289.4200;287.8600
2022-01-15 00:00:00.0000000;1;1;0;23;casual;3;4.99;1.56;14.9700;13.4100
2022-01-15 00:00:00.0000000;1;1;0;23;registered;26;4.99;1.56;129.7400;128.1800
2022-01-15 00:00:00.0000000;1;1;0;3;casual;1;4.99;1.56;4.9900;3.4300
2022-01-15 00:00:00.0000000;1;1;0;3;registered;24;4.99;1.56;119.7600;118.2000
2022-01-15 00:00:00.0000000;1;1;0;4;casual;1;4.99;1.56;4.9900;3.4300
2022-01-15 00:00:00.0000000;1;1;0;4;registered;5;4.99;1.56;24.9500;23.3900
2022-01-15 00:00:00.0000000;1;1;0;5;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-15 00:00:00.0000000;1;1;0;5;registered;5;4.99;1.56;24.9500;23.3900
2022-01-15 00:00:00.0000000;1;1;0;6;casual;1;4.99;1.56;4.9900;3.4300
2022-01-15 00:00:00.0000000;1;1;0;6;registered;7;4.99;1.56;34.9300;33.3700
2022-01-15 00:00:00.0000000;1;1;0;7;casual;3;4.99;1.56;14.9700;13.4100
2022-01-15 00:00:00.0000000;1;1;0;7;registered;14;4.99;1.56;69.8600;68.3000
2022-01-15 00:00:00.0000000;1;1;0;8;casual;2;4.99;1.56;9.9800;8.4200
2022-01-15 00:00:00.0000000;1;1;0;8;registered;34;4.99;1.56;169.6600;168.1000
2022-01-15 00:00:00.0000000;1;1;0;9;casual;10;4.99;1.56;49.9000;48.3400
2022-01-15 00:00:00.0000000;1;1;0;9;registered;80;4.99;1.56;399.2000;397.6400
2022-01-16 00:00:00.0000000;1;1;1;0;casual;2;4.99;1.56;9.9800;8.4200
2022-01-16 00:00:00.0000000;1;1;1;0;registered;23;4.99;1.56;114.7700;113.2100
2022-01-16 00:00:00.0000000;1;1;1;1;casual;2;4.99;1.56;9.9800;8.4200
2022-01-16 00:00:00.0000000;1;1;1;1;registered;18;4.99;1.56;89.8200;88.2600
2022-01-16 00:00:00.0000000;1;1;1;10;casual;19;4.99;1.56;94.8100;93.2500
2022-01-16 00:00:00.0000000;1;1;1;10;registered;107;4.99;1.56;533.9300;532.3700
2022-01-16 00:00:00.0000000;1;1;1;11;casual;21;4.99;1.56;104.7900;103.2300
2022-01-16 00:00:00.0000000;1;1;1;11;registered;158;4.99;1.56;788.4200;786.8600
2022-01-16 00:00:00.0000000;1;1;1;12;casual;20;4.99;1.56;99.8000;98.2400
2022-01-16 00:00:00.0000000;1;1;1;12;registered;165;4.99;1.56;823.3500;821.7900
2022-01-16 00:00:00.0000000;1;1;1;13;casual;26;4.99;1.56;129.7400;128.1800
2022-01-16 00:00:00.0000000;1;1;1;13;registered;202;4.99;1.56;1007.9800;1006.4200
2022-01-16 00:00:00.0000000;1;1;1;14;casual;23;4.99;1.56;114.7700;113.2100
2022-01-16 00:00:00.0000000;1;1;1;14;registered;158;4.99;1.56;788.4200;786.8600
2022-01-16 00:00:00.0000000;1;1;1;15;casual;17;4.99;1.56;84.8300;83.2700
2022-01-16 00:00:00.0000000;1;1;1;15;registered;175;4.99;1.56;873.2500;871.6900
2022-01-16 00:00:00.0000000;1;1;1;16;casual;22;4.99;1.56;109.7800;108.2200
2022-01-16 00:00:00.0000000;1;1;1;16;registered;158;4.99;1.56;788.4200;786.8600
2022-01-16 00:00:00.0000000;1;1;1;17;casual;19;4.99;1.56;94.8100;93.2500
2022-01-16 00:00:00.0000000;1;1;1;17;registered;174;4.99;1.56;868.2600;866.7000
2022-01-16 00:00:00.0000000;1;1;1;18;casual;6;4.99;1.56;29.9400;28.3800
2022-01-16 00:00:00.0000000;1;1;1;18;registered;175;4.99;1.56;873.2500;871.6900
2022-01-16 00:00:00.0000000;1;1;1;19;casual;10;4.99;1.56;49.9000;48.3400
2022-01-16 00:00:00.0000000;1;1;1;19;registered;134;4.99;1.56;668.6600;667.1000
2022-01-16 00:00:00.0000000;1;1;1;2;casual;3;4.99;1.56;14.9700;13.4100
2022-01-16 00:00:00.0000000;1;1;1;2;registered;14;4.99;1.56;69.8600;68.3000
2022-01-16 00:00:00.0000000;1;1;1;20;casual;2;4.99;1.56;9.9800;8.4200
2022-01-16 00:00:00.0000000;1;1;1;20;registered;88;4.99;1.56;439.1200;437.5600
2022-01-16 00:00:00.0000000;1;1;1;21;casual;3;4.99;1.56;14.9700;13.4100
2022-01-16 00:00:00.0000000;1;1;1;21;registered;46;4.99;1.56;229.5400;227.9800
2022-01-16 00:00:00.0000000;1;1;1;22;casual;4;4.99;1.56;19.9600;18.4000
2022-01-16 00:00:00.0000000;1;1;1;22;registered;39;4.99;1.56;194.6100;193.0500
2022-01-16 00:00:00.0000000;1;1;1;23;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-16 00:00:00.0000000;1;1;1;23;registered;28;4.99;1.56;139.7200;138.1600
2022-01-16 00:00:00.0000000;1;1;1;3;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-16 00:00:00.0000000;1;1;1;3;registered;3;4.99;1.56;14.9700;13.4100
2022-01-16 00:00:00.0000000;1;1;1;4;casual;2;4.99;1.56;9.9800;8.4200
2022-01-16 00:00:00.0000000;1;1;1;4;registered;6;4.99;1.56;29.9400;28.3800
2022-01-16 00:00:00.0000000;1;1;1;5;casual;1;4.99;1.56;4.9900;3.4300
2022-01-16 00:00:00.0000000;1;1;1;5;registered;5;4.99;1.56;24.9500;23.3900
2022-01-16 00:00:00.0000000;1;1;1;6;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-16 00:00:00.0000000;1;1;1;6;registered;13;4.99;1.56;64.8700;63.3100
2022-01-16 00:00:00.0000000;1;1;1;7;casual;5;4.99;1.56;24.9500;23.3900
2022-01-16 00:00:00.0000000;1;1;1;7;registered;28;4.99;1.56;139.7200;138.1600
2022-01-16 00:00:00.0000000;1;1;1;8;casual;3;4.99;1.56;14.9700;13.4100
2022-01-16 00:00:00.0000000;1;1;1;8;registered;75;4.99;1.56;374.2500;372.6900
2022-01-16 00:00:00.0000000;1;1;1;9;casual;7;4.99;1.56;34.9300;33.3700
2022-01-16 00:00:00.0000000;1;1;1;9;registered;89;4.99;1.56;444.1100;442.5500
2022-01-17 00:00:00.0000000;1;1;2;0;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-17 00:00:00.0000000;1;1;2;0;registered;12;4.99;1.56;59.8800;58.3200
2022-01-17 00:00:00.0000000;1;1;2;1;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-17 00:00:00.0000000;1;1;2;1;registered;2;4.99;1.56;9.9800;8.4200
2022-01-17 00:00:00.0000000;1;1;2;10;casual;1;4.99;1.56;4.9900;3.4300
2022-01-17 00:00:00.0000000;1;1;2;10;registered;61;4.99;1.56;304.3900;302.8300
2022-01-17 00:00:00.0000000;1;1;2;11;casual;2;4.99;1.56;9.9800;8.4200
2022-01-17 00:00:00.0000000;1;1;2;11;registered;73;4.99;1.56;364.2700;362.7100
2022-01-17 00:00:00.0000000;1;1;2;12;casual;3;4.99;1.56;14.9700;13.4100
2022-01-17 00:00:00.0000000;1;1;2;12;registered;83;4.99;1.56;414.1700;412.6100
2022-01-17 00:00:00.0000000;1;1;2;13;casual;8;4.99;1.56;39.9200;38.3600
2022-01-17 00:00:00.0000000;1;1;2;13;registered;95;4.99;1.56;474.0500;472.4900
2022-01-17 00:00:00.0000000;1;1;2;14;casual;12;4.99;1.56;59.8800;58.3200
2022-01-17 00:00:00.0000000;1;1;2;14;registered;120;4.99;1.56;598.8000;597.2400
2022-01-17 00:00:00.0000000;1;1;2;15;casual;6;4.99;1.56;29.9400;28.3800
2022-01-17 00:00:00.0000000;1;1;2;15;registered;123;4.99;1.56;613.7700;612.2100
2022-01-17 00:00:00.0000000;1;1;2;16;casual;14;4.99;1.56;69.8600;68.3000
2022-01-17 00:00:00.0000000;1;1;2;16;registered;205;4.99;1.56;1022.9500;1021.3900
2022-01-17 00:00:00.0000000;1;1;2;17;casual;20;4.99;1.56;99.8000;98.2400
2022-01-17 00:00:00.0000000;1;1;2;17;registered;442;4.99;1.56;2205.5800;2204.0200
2022-01-17 00:00:00.0000000;1;1;2;18;casual;12;4.99;1.56;59.8800;58.3200
2022-01-17 00:00:00.0000000;1;1;2;18;registered;451;4.99;1.56;2250.4900;2248.9300
2022-01-17 00:00:00.0000000;1;1;2;19;casual;11;4.99;1.56;54.8900;53.3300
2022-01-17 00:00:00.0000000;1;1;2;19;registered;297;4.99;1.56;1482.0300;1480.4700
2022-01-17 00:00:00.0000000;1;1;2;2;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-17 00:00:00.0000000;1;1;2;2;registered;12;4.99;1.56;59.8800;58.3200
2022-01-17 00:00:00.0000000;1;1;2;20;casual;11;4.99;1.56;54.8900;53.3300
2022-01-17 00:00:00.0000000;1;1;2;20;registered;169;4.99;1.56;843.3100;841.7500
2022-01-17 00:00:00.0000000;1;1;2;21;casual;6;4.99;1.56;29.9400;28.3800
2022-01-17 00:00:00.0000000;1;1;2;21;registered;174;4.99;1.56;868.2600;866.7000
2022-01-17 00:00:00.0000000;1;1;2;22;casual;5;4.99;1.56;24.9500;23.3900
2022-01-17 00:00:00.0000000;1;1;2;22;registered;85;4.99;1.56;424.1500;422.5900
2022-01-17 00:00:00.0000000;1;1;2;23;casual;1;4.99;1.56;4.9900;3.4300
2022-01-17 00:00:00.0000000;1;1;2;23;registered;60;4.99;1.56;299.4000;297.8400
2022-01-17 00:00:00.0000000;1;1;2;4;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-17 00:00:00.0000000;1;1;2;4;registered;2;4.99;1.56;9.9800;8.4200
2022-01-17 00:00:00.0000000;1;1;2;5;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-17 00:00:00.0000000;1;1;2;5;registered;13;4.99;1.56;64.8700;63.3100
2022-01-17 00:00:00.0000000;1;1;2;6;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-17 00:00:00.0000000;1;1;2;6;registered;57;4.99;1.56;284.4300;282.8700
2022-01-17 00:00:00.0000000;1;1;2;7;casual;5;4.99;1.56;24.9500;23.3900
2022-01-17 00:00:00.0000000;1;1;2;7;registered;121;4.99;1.56;603.7900;602.2300
2022-01-17 00:00:00.0000000;1;1;2;8;casual;3;4.99;1.56;14.9700;13.4100
2022-01-17 00:00:00.0000000;1;1;2;8;registered;90;4.99;1.56;449.1000;447.5400
2022-01-17 00:00:00.0000000;1;1;2;9;casual;7;4.99;1.56;34.9300;33.3700
2022-01-17 00:00:00.0000000;1;1;2;9;registered;61;4.99;1.56;304.3900;302.8300
2022-01-18 00:00:00.0000000;1;1;3;0;casual;3;4.99;1.56;14.9700;13.4100
2022-01-18 00:00:00.0000000;1;1;3;0;registered;14;4.99;1.56;69.8600;68.3000
2022-01-18 00:00:00.0000000;1;1;3;1;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-18 00:00:00.0000000;1;1;3;1;registered;10;4.99;1.56;49.9000;48.3400
2022-01-18 00:00:00.0000000;1;1;3;10;casual;5;4.99;1.56;24.9500;23.3900
2022-01-18 00:00:00.0000000;1;1;3;10;registered;88;4.99;1.56;439.1200;437.5600
2022-01-18 00:00:00.0000000;1;1;3;11;casual;4;4.99;1.56;19.9600;18.4000
2022-01-18 00:00:00.0000000;1;1;3;11;registered;110;4.99;1.56;548.9000;547.3400
2022-01-18 00:00:00.0000000;1;1;3;12;casual;6;4.99;1.56;29.9400;28.3800
2022-01-18 00:00:00.0000000;1;1;3;12;registered;155;4.99;1.56;773.4500;771.8900
2022-01-18 00:00:00.0000000;1;1;3;13;casual;6;4.99;1.56;29.9400;28.3800
2022-01-18 00:00:00.0000000;1;1;3;13;registered;124;4.99;1.56;618.7600;617.2000
2022-01-18 00:00:00.0000000;1;1;3;14;casual;7;4.99;1.56;34.9300;33.3700
2022-01-18 00:00:00.0000000;1;1;3;14;registered;98;4.99;1.56;489.0200;487.4600
2022-01-18 00:00:00.0000000;1;1;3;15;casual;8;4.99;1.56;39.9200;38.3600
2022-01-18 00:00:00.0000000;1;1;3;15;registered;122;4.99;1.56;608.7800;607.2200
2022-01-18 00:00:00.0000000;1;1;3;16;casual;13;4.99;1.56;64.8700;63.3100
2022-01-18 00:00:00.0000000;1;1;3;16;registered;163;4.99;1.56;813.3700;811.8100
2022-01-18 00:00:00.0000000;1;1;3;17;casual;8;4.99;1.56;39.9200;38.3600
2022-01-18 00:00:00.0000000;1;1;3;17;registered;338;4.99;1.56;1686.6200;1685.0600
2022-01-18 00:00:00.0000000;1;1;3;18;casual;8;4.99;1.56;39.9200;38.3600
2022-01-18 00:00:00.0000000;1;1;3;18;registered;347;4.99;1.56;1731.5300;1729.9700
2022-01-18 00:00:00.0000000;1;1;3;19;casual;5;4.99;1.56;24.9500;23.3900
2022-01-18 00:00:00.0000000;1;1;3;19;registered;251;4.99;1.56;1252.4900;1250.9300
2022-01-18 00:00:00.0000000;1;1;3;2;casual;1;4.99;1.56;4.9900;3.4300
2022-01-18 00:00:00.0000000;1;1;3;2;registered;1;4.99;1.56;4.9900;3.4300
2022-01-18 00:00:00.0000000;1;1;3;20;casual;1;4.99;1.56;4.9900;3.4300
2022-01-18 00:00:00.0000000;1;1;3;20;registered;164;4.99;1.56;818.3600;816.8000
2022-01-18 00:00:00.0000000;1;1;3;21;casual;5;4.99;1.56;24.9500;23.3900
2022-01-18 00:00:00.0000000;1;1;3;21;registered;119;4.99;1.56;593.8100;592.2500
2022-01-18 00:00:00.0000000;1;1;3;22;casual;4;4.99;1.56;19.9600;18.4000
2022-01-18 00:00:00.0000000;1;1;3;22;registered;74;4.99;1.56;369.2600;367.7000
2022-01-18 00:00:00.0000000;1;1;3;23;casual;2;4.99;1.56;9.9800;8.4200
2022-01-18 00:00:00.0000000;1;1;3;23;registered;36;4.99;1.56;179.6400;178.0800
2022-01-18 00:00:00.0000000;1;1;3;3;casual;1;4.99;1.56;4.9900;3.4300
2022-01-18 00:00:00.0000000;1;1;3;3;registered;3;4.99;1.56;14.9700;13.4100
2022-01-18 00:00:00.0000000;1;1;3;4;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-18 00:00:00.0000000;1;1;3;4;registered;1;4.99;1.56;4.9900;3.4300
2022-01-18 00:00:00.0000000;1;1;3;5;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-18 00:00:00.0000000;1;1;3;5;registered;29;4.99;1.56;144.7100;143.1500
2022-01-18 00:00:00.0000000;1;1;3;6;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-18 00:00:00.0000000;1;1;3;6;registered;88;4.99;1.56;439.1200;437.5600
2022-01-18 00:00:00.0000000;1;1;3;7;casual;1;4.99;1.56;4.9900;3.4300
2022-01-18 00:00:00.0000000;1;1;3;7;registered;262;4.99;1.56;1307.3800;1305.8200
2022-01-18 00:00:00.0000000;1;1;3;8;casual;15;4.99;1.56;74.8500;73.2900
2022-01-18 00:00:00.0000000;1;1;3;8;registered;474;4.99;1.56;2365.2600;2363.7000
2022-01-18 00:00:00.0000000;1;1;3;9;casual;6;4.99;1.56;29.9400;28.3800
2022-01-18 00:00:00.0000000;1;1;3;9;registered;196;4.99;1.56;978.0400;976.4800
2022-01-19 00:00:00.0000000;1;1;4;0;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-19 00:00:00.0000000;1;1;4;0;registered;16;4.99;1.56;79.8400;78.2800
2022-01-19 00:00:00.0000000;1;1;4;1;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-19 00:00:00.0000000;1;1;4;1;registered;5;4.99;1.56;24.9500;23.3900
2022-01-19 00:00:00.0000000;1;1;4;10;casual;10;4.99;1.56;49.9000;48.3400
2022-01-19 00:00:00.0000000;1;1;4;10;registered;98;4.99;1.56;489.0200;487.4600
2022-01-19 00:00:00.0000000;1;1;4;11;casual;6;4.99;1.56;29.9400;28.3800
2022-01-19 00:00:00.0000000;1;1;4;11;registered;93;4.99;1.56;464.0700;462.5100
2022-01-19 00:00:00.0000000;1;1;4;12;casual;5;4.99;1.56;24.9500;23.3900
2022-01-19 00:00:00.0000000;1;1;4;12;registered;106;4.99;1.56;528.9400;527.3800
2022-01-19 00:00:00.0000000;1;1;4;13;casual;6;4.99;1.56;29.9400;28.3800
2022-01-19 00:00:00.0000000;1;1;4;13;registered;118;4.99;1.56;588.8200;587.2600
2022-01-19 00:00:00.0000000;1;1;4;14;casual;15;4.99;1.56;74.8500;73.2900
2022-01-19 00:00:00.0000000;1;1;4;14;registered;104;4.99;1.56;518.9600;517.4000
2022-01-19 00:00:00.0000000;1;1;4;15;casual;9;4.99;1.56;44.9100;43.3500
2022-01-19 00:00:00.0000000;1;1;4;15;registered;118;4.99;1.56;588.8200;587.2600
2022-01-19 00:00:00.0000000;1;1;4;16;casual;8;4.99;1.56;39.9200;38.3600
2022-01-19 00:00:00.0000000;1;1;4;16;registered;185;4.99;1.56;923.1500;921.5900
2022-01-19 00:00:00.0000000;1;1;4;17;casual;21;4.99;1.56;104.7900;103.2300
2022-01-19 00:00:00.0000000;1;1;4;17;registered;364;4.99;1.56;1816.3600;1814.8000
2022-01-19 00:00:00.0000000;1;1;4;18;casual;16;4.99;1.56;79.8400;78.2800
2022-01-19 00:00:00.0000000;1;1;4;18;registered;345;4.99;1.56;1721.5500;1719.9900
2022-01-19 00:00:00.0000000;1;1;4;19;casual;5;4.99;1.56;24.9500;23.3900
2022-01-19 00:00:00.0000000;1;1;4;19;registered;229;4.99;1.56;1142.7100;1141.1500
2022-01-19 00:00:00.0000000;1;1;4;2;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-19 00:00:00.0000000;1;1;4;2;registered;3;4.99;1.56;14.9700;13.4100
2022-01-19 00:00:00.0000000;1;1;4;20;casual;7;4.99;1.56;34.9300;33.3700
2022-01-19 00:00:00.0000000;1;1;4;20;registered;184;4.99;1.56;918.1600;916.6000
2022-01-19 00:00:00.0000000;1;1;4;21;casual;4;4.99;1.56;19.9600;18.4000
2022-01-19 00:00:00.0000000;1;1;4;21;registered;117;4.99;1.56;583.8300;582.2700
2022-01-19 00:00:00.0000000;1;1;4;22;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-19 00:00:00.0000000;1;1;4;22;registered;90;4.99;1.56;449.1000;447.5400
2022-01-19 00:00:00.0000000;1;1;4;23;casual;1;4.99;1.56;4.9900;3.4300
2022-01-19 00:00:00.0000000;1;1;4;23;registered;55;4.99;1.56;274.4500;272.8900
2022-01-19 00:00:00.0000000;1;1;4;3;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-19 00:00:00.0000000;1;1;4;3;registered;4;4.99;1.56;19.9600;18.4000
2022-01-19 00:00:00.0000000;1;1;4;4;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-19 00:00:00.0000000;1;1;4;4;registered;1;4.99;1.56;4.9900;3.4300
2022-01-19 00:00:00.0000000;1;1;4;5;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-19 00:00:00.0000000;1;1;4;5;registered;19;4.99;1.56;94.8100;93.2500
2022-01-19 00:00:00.0000000;1;1;4;6;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-19 00:00:00.0000000;1;1;4;6;registered;86;4.99;1.56;429.1400;427.5800
2022-01-19 00:00:00.0000000;1;1;4;7;casual;2;4.99;1.56;9.9800;8.4200
2022-01-19 00:00:00.0000000;1;1;4;7;registered;204;4.99;1.56;1017.9600;1016.4000
2022-01-19 00:00:00.0000000;1;1;4;8;casual;9;4.99;1.56;44.9100;43.3500
2022-01-19 00:00:00.0000000;1;1;4;8;registered;414;4.99;1.56;2065.8600;2064.3000
2022-01-19 00:00:00.0000000;1;1;4;9;casual;6;4.99;1.56;29.9400;28.3800
2022-01-19 00:00:00.0000000;1;1;4;9;registered;204;4.99;1.56;1017.9600;1016.4000
2022-01-20 00:00:00.0000000;1;1;5;0;casual;3;4.99;1.56;14.9700;13.4100
2022-01-20 00:00:00.0000000;1;1;5;0;registered;24;4.99;1.56;119.7600;118.2000
2022-01-20 00:00:00.0000000;1;1;5;1;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-20 00:00:00.0000000;1;1;5;1;registered;15;4.99;1.56;74.8500;73.2900
2022-01-20 00:00:00.0000000;1;1;5;10;casual;1;4.99;1.56;4.9900;3.4300
2022-01-20 00:00:00.0000000;1;1;5;10;registered;96;4.99;1.56;479.0400;477.4800
2022-01-20 00:00:00.0000000;1;1;5;11;casual;6;4.99;1.56;29.9400;28.3800
2022-01-20 00:00:00.0000000;1;1;5;11;registered;117;4.99;1.56;583.8300;582.2700
2022-01-20 00:00:00.0000000;1;1;5;12;casual;5;4.99;1.56;24.9500;23.3900
2022-01-20 00:00:00.0000000;1;1;5;12;registered;119;4.99;1.56;593.8100;592.2500
2022-01-20 00:00:00.0000000;1;1;5;13;casual;12;4.99;1.56;59.8800;58.3200
2022-01-20 00:00:00.0000000;1;1;5;13;registered;144;4.99;1.56;718.5600;717.0000
2022-01-20 00:00:00.0000000;1;1;5;14;casual;8;4.99;1.56;39.9200;38.3600
2022-01-20 00:00:00.0000000;1;1;5;14;registered;107;4.99;1.56;533.9300;532.3700
2022-01-20 00:00:00.0000000;1;1;5;15;casual;12;4.99;1.56;59.8800;58.3200
2022-01-20 00:00:00.0000000;1;1;5;15;registered;144;4.99;1.56;718.5600;717.0000
2022-01-20 00:00:00.0000000;1;1;5;16;casual;11;4.99;1.56;54.8900;53.3300
2022-01-20 00:00:00.0000000;1;1;5;16;registered;163;4.99;1.56;813.3700;811.8100
2022-01-20 00:00:00.0000000;1;1;5;17;casual;9;4.99;1.56;44.9100;43.3500
2022-01-20 00:00:00.0000000;1;1;5;17;registered;340;4.99;1.56;1696.6000;1695.0400
2022-01-20 00:00:00.0000000;1;1;5;18;casual;5;4.99;1.56;24.9500;23.3900
2022-01-20 00:00:00.0000000;1;1;5;18;registered;296;4.99;1.56;1477.0400;1475.4800
2022-01-20 00:00:00.0000000;1;1;5;19;casual;6;4.99;1.56;29.9400;28.3800
2022-01-20 00:00:00.0000000;1;1;5;19;registered;186;4.99;1.56;928.1400;926.5800
2022-01-20 00:00:00.0000000;1;1;5;2;casual;0;4.99;1.56;0.0000;-1.5600
2022-01-20 00:00:00.0000000;1;1;5;2;registered;11;4.99;1.56;54.8900;53.3300
2022-01-20 00:00:00.0000000;1;1;5;20;casual;1;4.99;1.56;4.9900;3.4300
2022-01-20 00:00:00.0000000;1;1;5;20;registered;141;4.99;1.56;703.5900;702.0300
